EmployeeID,Days_Worked,Absences,Long_Days,Avg_Work_Hours
1692,232,29,232,10.796519396551725
1693,231,30,0,6.946756854256854
1694,235,26,235,8.880400709219858
1695,227,34,0,6.698702887909937
1696,246,15,80,7.861873306233062
1697,239,22,0,6.28636680613668
1698,231,30,74,7.854169071669072
1699,243,18,243,8.908952903520804
1700,239,22,0,7.093976057647605
1701,239,22,16,7.506218038121804
1702,238,23,236,8.721149626517272
1703,233,28,0,6.794996423462089
1704,234,27,234,9.141189458689459
1705,234,27,1,7.0068008072174734
1706,245,16,0,6.698729024943311
1707,230,31,206,8.38059541062802
1708,241,20,0,6.505614338404794
1709,231,30,1,7.197285954785955
1710,238,23,232,8.654981325863679
1711,238,23,0,6.003892390289449
1712,231,30,3,7.329120971620972
1713,245,16,245,9.394063492063491
1714,229,32,2,7.306887433284813
1715,240,21,0,7.1054965277777775
1716,228,33,8,7.402895955165692
1717,240,21,23,7.61566087962963
1718,231,30,231,10.005085377585377
1719,231,30,0,6.17747594997595
1720,227,34,0,6.80102422907489
1721,234,27,0,6.727743352326685
1722,240,21,8,7.496162037037037
1723,232,29,0,6.397855603448276
1724,240,21,240,10.705447916666666
1725,229,32,0,7.000167394468705
1726,241,20,233,8.610434532042415
1727,237,24,237,10.42268987341772
1728,243,18,0,6.66601394604481
1729,241,20,0,7.071160673121254
1730,243,18,48,7.7076554641060815
1731,243,18,0,6.807263374485596
1732,239,22,56,7.775427708042771
1733,239,22,0,7.118721524872153
1734,235,26,234,8.938866430260047
1735,239,22,18,7.565030218503021
1736,233,28,233,9.12480329041488
1737,239,22,0,6.781649232914923
1738,242,19,10,7.503401056014693
1739,242,19,0,6.74090564738292
1740,242,19,93,7.892434573002755
1741,231,30,175,8.207366522366522
1742,230,31,1,7.198367149758454
1743,238,23,0,6.449521475256769
1744,245,16,86,7.892938775510204
1745,231,30,0,6.676836219336219
1746,238,23,234,8.571869747899159
1747,233,28,0,6.812551263710062
1748,243,18,44,7.706537494284408
1749,230,31,0,6.60321497584541
1750,238,23,5,7.412207049486461
1751,239,22,0,6.236250581125058
1752,227,34,6,7.406968918257464
1753,241,20,146,8.10100622406639
1754,236,25,0,5.98372763653484
1755,229,32,229,9.841307617661329
1756,238,23,0,6.123103408029879
1757,230,31,200,8.299020531400966
1758,245,16,14,7.521344671201814
1759,225,36,0,6.429023456790124
1760,244,17,244,9.95740664845173
1761,232,29,0,7.118760775862069
1762,232,29,0,6.394135536398467
1763,244,17,61,7.805959699453552
1764,238,23,0,6.285127217553688
1765,239,22,0,7.095374244537425
1766,246,15,246,8.797861336946703
1767,243,18,14,7.492104481024234
1768,246,15,0,7.0666621499548326
1769,230,31,0,6.3258297101449275
1770,236,25,0,7.077205743879473
1771,245,16,58,7.808465986394558
1772,245,16,245,10.874641723356008
1773,232,29,0,6.170700431034483
1774,227,34,0,5.995460107684777
1775,244,17,244,9.98832877959927
1776,240,21,41,7.7169027777777774
1777,231,30,0,5.9940800865800865
1778,245,16,116,7.997055555555556
1779,235,26,235,10.009682033096926
1780,232,29,58,7.804073275862069
1781,230,31,128,8.05094806763285
1782,240,21,3,7.396366898148148
1783,231,30,0,7.245820105820106
1784,227,34,2,7.090755017131668
1785,236,25,0,6.279730461393597
1786,234,27,0,6.197631766381766
1787,231,30,0,6.203041125541125
1788,230,31,230,8.896373188405796
1789,242,19,0,6.805050505050505
1790,231,30,231,9.499684944684944
1791,246,15,246,10.821924119241192
1792,235,26,0,6.887651300236406
1793,238,23,62,7.8023307656395895
1794,230,31,1,7.1923405797101445
1795,236,25,0,6.371433615819209
1796,230,31,82,7.89317270531401
1797,231,30,61,7.821308321308321
1798,245,16,121,7.9969965986394556
1799,233,28,0,6.749403910348116
1800,236,25,0,6.058953625235405
1801,241,20,0,6.363878515444906
1802,246,15,246,10.674197154471544
1803,229,32,0,6.994114507520621
1804,230,31,124,8.022934782608695
1805,234,27,234,9.502909544159545
1806,242,19,42,7.686010101010101
1807,232,29,32,7.688039990421456
1808,240,21,240,8.896928240740742
1809,243,18,45,7.759774805669867
1810,234,27,234,10.498053181386513
1811,233,28,0,6.219219122556032
1812,231,30,0,6.590180375180375
1813,244,17,114,7.9929382969034615
1814,239,22,0,6.905994886099489
1815,245,16,245,9.40196485260771
1816,233,28,0,6.6021959942775394
1817,234,27,27,7.626456552706553
1818,231,30,20,7.593121693121693
1819,230,31,0,6.909130434782608
1820,230,31,0,6.313039855072464
1821,244,17,0,6.389931693989071
1822,236,25,1,7.2855543785310735
1823,245,16,245,10.525373015873017
1824,229,32,1,7.024023532265891
1825,244,17,244,9.911441256830601
1826,239,22,0,6.913744769874477
1827,231,30,114,8.012555315055314
1828,230,31,3,7.249490338164252
1829,239,22,0,6.08176429567643
1830,234,27,0,6.295518755935423
1831,230,31,0,6.377411835748792
1832,228,33,0,6.023360136452241
1833,229,32,0,6.895604075691412
1834,238,23,238,9.710834500466852
1835,230,31,67,7.8313574879227055
1836,233,28,0,6.379905817835002
1837,238,23,238,10.363845704948647
1838,228,33,217,8.491444931773879
1839,241,20,0,6.633939603503919
1840,235,26,27,7.627005910165485
1841,242,19,0,6.1029396235078055
1842,243,18,0,6.290355509830818
1843,226,35,0,6.472758112094395
1844,247,14,247,10.991957939721097
1845,243,18,121,8.005260631001372
1846,233,28,18,7.605230090605627
1847,236,25,236,10.396100517890773
1848,232,29,232,8.77790469348659
1849,238,23,238,9.974883286647993
1850,227,34,80,7.89870778267254
1851,235,26,56,7.782481087470449
1852,236,25,12,7.517452919020716
1853,235,26,21,7.592135933806147
1854,237,24,0,6.819206516643226
1855,242,19,1,6.937852387511478
1856,237,24,237,9.599522972339427
1857,230,31,230,10.097114734299517
1858,246,15,246,9.408224932249322
1859,226,35,0,6.412745821042281
1860,242,19,0,7.119608585858586
1861,242,19,8,7.4012350780532605
1862,241,20,0,6.695520977408944
1863,231,30,34,7.641500721500722
1864,231,30,231,10.676666666666666
1865,239,22,198,8.275650860065086
1866,226,35,0,6.584802114060964
1867,237,24,1,6.927850445382091
1868,241,20,241,9.426710465652375
1869,233,28,233,9.99858249880782
1870,243,18,0,6.395422953818016
1871,232,29,232,9.816530172413794
1872,231,30,0,6.42939393939394
1873,239,22,239,10.503385634588563
1874,240,21,1,6.603793981481482
1875,242,19,0,7.130230716253443
1876,229,32,94,7.927981562348375
1877,232,29,232,10.273963122605364
1878,245,16,233,8.480695011337868
1879,239,22,239,9.81487680148768
1880,233,28,233,10.448494277539341
1881,244,17,34,7.680597677595628
1882,241,20,241,10.69226602120793
1883,228,33,38,7.698942495126706
1884,232,29,35,7.68913912835249
1885,228,33,0,6.935080409356725
1886,243,18,243,10.528982624599909
1887,234,27,189,8.276629867046534
1888,231,30,0,6.118653198653199
1889,246,15,246,10.39381549232159
1890,229,32,0,6.988901018922853
1891,233,28,0,6.698589651883643
1892,238,23,0,7.084774743230625
1893,237,24,0,6.518061415846226
1894,237,24,0,7.100772386310361
1895,241,20,1,7.129615029967727
1896,231,30,230,8.87862433862434
1897,230,31,0,6.146567632850242
1898,235,26,27,7.617936170212766
1899,232,29,232,10.680597461685824
1900,229,32,0,7.10312833575934
1901,236,25,236,10.603697033898305
1902,233,28,0,6.124794945159752
1903,234,27,197,8.312946343779677
1904,236,25,145,8.087346986817325
1905,238,23,75,7.88483543417367
1906,240,21,240,9.798302083333335
1907,240,21,0,6.025150462962963
1908,227,34,0,6.278001713166911
1909,240,21,0,6.265175925925926
1910,246,15,19,7.607713414634146
1911,231,30,0,6.359511784511785
1912,244,17,0,7.022838114754098
1913,243,18,9,7.52389231824417
1914,229,32,0,6.507214944201844
1915,242,19,129,8.010463728191
1916,241,20,151,8.10753457814661
1917,227,34,0,7.2910107684777286
1918,234,27,0,6.524470560303894
1919,231,30,231,9.496721981721983
1920,239,22,239,10.112135053463506
1921,242,19,0,6.763366620752985
1922,236,25,186,8.197051553672317
1923,232,29,96,7.91394995210728
1924,246,15,246,10.298806458897923
1925,231,30,16,7.516345598845599
1926,227,34,0,6.998797112090063
1927,234,27,4,7.395396486229819
1928,242,19,242,8.975154958677686
1929,229,32,90,7.89010795730228
1930,244,17,0,7.092681010928962
1931,244,17,241,8.691242030965393
1932,240,21,126,8.015667824074074
1933,232,29,232,10.489197796934866
1934,242,19,242,9.492560835629018
1935,231,30,39,7.6981253006253
1936,244,17,0,6.909803051001822
1937,237,24,0,6.552236286919832
1938,246,15,246,9.331365176151762
1939,237,24,0,6.272699249882794
1940,228,33,0,6.321853070175439
1941,238,23,0,6.600274276377217
1942,240,21,240,9.598844907407408
1943,244,17,244,10.098746584699454
1944,229,32,201,8.31152717127608
1945,242,19,24,7.59495867768595
1946,233,28,101,7.939711492608488
1947,232,29,5,7.302466475095786
1948,235,26,116,8.018559101654846
1949,230,31,0,6.501231884057971
1950,244,17,0,6.912519353369763
1951,245,16,0,7.095823129251701
1952,240,21,1,7.298778935185185
1953,233,28,1,6.932994754411063
1954,233,28,119,8.008321411540296
1955,230,31,0,6.182229468599034
1956,244,17,244,10.114922586520947
1957,241,20,0,6.593880820654679
1958,243,18,237,8.587631458619112
1959,234,27,0,6.287888176638177
1960,242,19,220,8.395889577594122
1961,233,28,45,7.712278254649499
1962,240,21,0,6.017824074074074
1963,234,27,234,10.903643162393163
1964,229,32,0,6.506327025715672
1965,239,22,51,7.778434449093445
1966,232,29,232,10.819688697318007
1967,234,27,24,7.579043209876543
1968,237,24,9,7.403393108298172
1969,234,27,2,7.2294230769230765
1970,233,28,0,7.093754172627563
1971,243,18,152,8.101909007773205
1972,243,18,0,6.705666438042981
1973,230,31,53,7.802464975845411
1974,229,32,0,6.082717127607957
1975,242,19,180,8.196520890725436
1976,246,15,246,9.19380871725384
1977,242,19,78,7.8358046372819095
1978,240,21,17,7.57216550925926
1979,246,15,246,9.595780261969287
1980,230,31,5,7.308251207729469
1981,226,35,0,6.0773942969518195
1982,237,24,35,7.70509728082513
1983,240,21,5,7.416584490740741
1984,229,32,27,7.663896166909267
1985,237,24,0,6.907202297233942
1986,233,28,0,6.615435145445875
1987,242,19,0,6.079126492194674
1988,236,25,97,7.917314030131827
1989,234,27,234,9.131183523266856
1990,233,28,0,6.645199093943729
1991,243,18,243,10.97084705075446
1992,233,28,230,8.685112064854554
1993,242,19,11,7.391012396694215
1994,242,19,8,7.490146923783287
1995,243,18,0,6.240185185185185
1996,245,16,92,7.893505668934241
1997,239,22,3,7.289444444444445
1998,233,28,97,7.923896041964712
1999,241,20,113,7.991452282157677
2000,240,21,0,6.704065972222223
2001,242,19,0,6.568142791551883
2002,229,32,0,6.171379184861718
2003,243,18,0,6.380267489711934
2004,236,25,236,9.781843220338983
2005,241,20,60,7.778514292300599
2006,241,20,0,6.709533195020747
2007,238,23,0,6.721144957983193
2008,244,17,244,10.592145947176686
2009,234,27,234,10.865674264007598
2010,233,28,65,7.7896793037672865
2011,245,16,245,10.216215419501134
2012,240,21,0,6.808238425925926
2013,237,24,0,6.281261134552274
2014,234,27,234,10.508785612535613
2015,236,25,115,8.008199152542373
2016,243,18,0,7.104967992684042
2017,234,27,0,6.198536324786325
2018,239,22,0,6.020285913528592
2019,229,32,115,8.013191411935953
2020,239,22,239,10.692461645746166
2021,242,19,0,6.31456611570248
2022,232,29,0,6.909151101532567
2023,226,35,0,6.393413225172075
2024,231,30,5,7.3784764309764315
2025,242,19,0,7.070169880624427
2026,229,32,1,7.210405143134401
2027,243,18,0,6.00847508001829
2028,231,30,231,10.507815055315056
2029,243,18,0,6.212142203932327
2030,239,22,0,7.214043468154347
2031,241,20,0,6.611494928538497
2032,237,24,12,7.5153891233005155
2033,227,34,0,6.602540381791483
2034,239,22,2,7.179248024174803
2035,242,19,121,8.006655188246096
2036,240,21,0,7.090194444444445
2037,231,30,2,7.204965127465128
2038,239,22,239,10.868111343561134
2039,231,30,0,6.522217412217413
2040,244,17,244,10.723506375227688
2041,228,33,0,6.990631091617933
2042,246,15,246,8.961151761517614
2043,234,27,149,8.104184472934472
2044,241,20,0,7.059042185338866
2045,246,15,117,7.960137759710931
2046,231,30,6,7.396815776815776
2047,237,24,0,7.093543131739334
2048,243,18,0,6.788368770004573
2049,243,18,0,6.798305898491083
2050,238,23,0,6.733001867413631
2051,242,19,131,8.040693296602388
2052,231,30,35,7.692869167869167
2053,227,34,0,7.069662261380323
2054,228,33,84,7.866042884990254
2055,231,30,231,10.264871332371332
2056,232,29,11,7.49410320881226
2057,236,25,42,7.706898540489642
2058,235,26,235,10.537147754137116
2059,244,17,0,6.889265710382514
2060,237,24,13,7.5504219409282705
2061,236,25,114,7.985769774011299
2062,240,21,6,7.502324074074074
2063,239,22,0,6.622759181775919
2064,241,20,0,6.281313969571231
2065,233,28,18,7.507831425846447
2066,237,24,1,7.278348570089077
2067,234,27,234,8.794382716049382
2068,227,34,0,6.77259789525208
2069,240,21,0,6.7084629629629635
2070,243,18,243,10.428269318701417
2071,225,36,0,5.99468024691358
2072,233,28,233,8.899403910348116
2073,233,28,233,9.89105984740105
2074,229,32,0,6.031081999029597
2075,230,31,0,6.196875603864734
2076,245,16,71,7.840530612244899
2077,240,21,0,7.201252314814814
2078,232,29,7,7.48769516283525
2079,244,17,0,6.7654257741347905
2080,233,28,1,7.20008226037196
2081,239,22,0,7.164030683403069
2082,240,21,1,7.305633101851852
2083,244,17,230,8.515865209471766
2084,228,33,0,6.630590886939571
2085,227,34,0,5.950504160548213
2086,230,31,0,6.629711352657005
2087,233,28,0,5.99736409155937
2088,244,17,28,7.625331284153006
2089,244,17,0,6.315777550091075
2090,240,21,0,6.200008101851852
2091,245,16,10,7.506798185941043
2092,240,21,233,8.590920138888889
2093,239,22,2,7.303264760576476
2094,239,22,221,8.455582287308228
2095,229,32,122,8.00474648229015
2096,240,21,0,6.08662962962963
2097,232,29,8,7.340324473180077
2098,232,29,118,8.001937260536398
2099,239,22,239,9.193778475127846
2100,232,29,232,9.488813457854405
2101,242,19,242,9.791557621671258
2102,234,27,234,9.207650759734094
2103,235,26,0,6.369145390070922
2104,242,19,0,5.98418388429752
2105,238,23,221,8.402396125116713
2106,238,23,3,7.395566059757236
2107,232,29,39,7.695237068965517
2108,244,17,236,8.594112021857923
2109,238,23,1,7.301323529411764
2110,242,19,8,7.44285927456382
2111,236,25,0,6.608296845574388
2112,232,29,0,6.688532088122606
2113,237,24,0,6.095977496483826
2114,228,33,0,6.110347222222222
2115,241,20,121,8.001521438450899
2116,237,24,234,8.799048288795126
2117,232,29,0,6.18902658045977
2118,242,19,0,6.878174931129477
2119,240,21,0,6.000829861111112
2120,230,31,0,6.99462077294686
2121,247,14,247,11.025822087269455
2122,241,20,241,10.811617104656523
2123,235,26,14,7.476028368794326
2124,228,33,228,9.166382797270954
2125,234,27,231,8.707262583095916
2126,245,16,245,9.911379818594105
2127,233,28,233,9.58409155937053
2128,239,22,23,7.613900511390051
2129,232,29,0,6.879879070881225
2130,237,24,237,8.909026019690575
2131,233,28,233,11.006115879828327
2132,243,18,0,6.608805441243713
2133,228,33,0,6.784572368421053
2134,243,18,243,10.420616140832191
2135,228,33,62,7.802089424951267
2136,232,29,6,7.470801005747127
2137,245,16,245,10.503479591836735
2138,245,16,245,9.41620634920635
2139,229,32,0,6.409671276079573
2140,242,19,242,10.607794995408632
2141,228,33,0,6.012525584795322
2142,232,29,232,9.679196599616857
2143,236,25,0,7.017285781544255
2144,236,25,236,9.497514124293785
2145,234,27,215,8.39062440645774
2146,226,35,0,6.765892330383481
2147,238,23,101,7.982099673202614
2148,234,27,0,6.8195002374169045
2149,237,24,0,5.978748241912799
2150,236,25,219,8.400860404896422
2151,230,31,0,5.993010869565217
2152,236,25,0,6.479733992467043
2153,231,30,31,7.703856421356422
2154,243,18,0,6.166816415180613
2155,232,29,0,6.711335009578544
2156,242,19,40,7.706544995408632
2157,234,27,113,7.984185660018993
2158,238,23,238,10.441048085901027
2159,232,29,232,9.797106082375478
2160,244,17,244,10.018041894353368
2161,232,29,232,10.361327825670498
2162,245,16,0,5.976122448979592
2163,237,24,237,10.101002109704641
2164,245,16,55,7.795501133786848
2165,229,32,229,9.135941290635614
2166,237,24,0,6.027372245663385
2167,246,15,246,9.710156955736224
2168,231,30,0,6.629416786916787
2169,241,20,120,7.995408022130015
2170,232,29,2,7.337527538314176
2171,236,25,6,7.4184357344632765
2172,240,21,0,5.998701388888889
2173,235,26,40,7.690605200945626
2174,247,14,247,9.508205128205129
2175,242,19,242,9.48023530762167
2176,236,25,0,6.585955743879473
2177,243,18,0,7.23356081390032
2178,225,36,0,6.2904
2179,235,26,224,8.488845153664302
2180,236,25,0,6.117230461393596
2181,238,23,0,6.086681839402428
2182,230,31,15,7.596445652173912
2183,243,18,0,7.097427983539094
2184,227,34,9,7.494571708272149
2185,243,18,85,7.905436671239141
2186,230,31,0,7.180452898550724
2187,234,27,2,7.352186609686609
2188,243,18,242,8.68269090077732
2189,245,16,245,10.380261904761904
2190,238,23,0,6.379191176470588
2191,239,22,0,6.479356113435611
2192,234,27,1,7.176949192782526
2193,243,18,34,7.673500228623685
2194,243,18,243,9.072801783264746
2195,240,21,0,6.375856481481481
2196,241,20,87,7.906698939603504
2197,243,18,0,6.683007544581619
2198,233,28,233,10.88627205531712
2199,232,29,232,10.322546695402298
2200,244,17,0,7.07558970856102
2201,239,22,239,10.669363086936308
2202,236,25,236,10.39074152542373
2203,234,27,52,7.778146961063628
2204,247,14,247,10.395856950067476
2205,236,25,0,6.594622175141243
2206,234,27,1,7.208837844254512
2207,236,25,236,9.086195856873822
2208,234,27,234,9.686829297245964
2209,243,18,243,10.314973708276177
2210,230,31,230,10.004661835748792
2211,231,30,0,6.323119288119288
2212,229,32,0,6.1295948568656
2213,240,21,0,6.50694675925926
2214,227,34,8,7.46818281938326
2215,237,24,34,7.665282466010314
2216,244,17,119,7.995907331511839
2217,243,18,0,6.798512802926383
2218,228,33,0,6.206890838206627
2219,244,17,0,7.049729052823315
2220,239,22,234,8.612993956299395
2221,240,21,0,6.248981481481481
2222,236,25,236,10.56941384180791
2223,235,26,12,7.494744680851064
2224,246,15,246,9.398778229448961
2225,237,24,3,7.304688232536335
2226,236,25,10,7.491903248587571
2227,237,24,0,7.301046647913736
2228,244,17,20,7.592990664845173
2229,245,16,125,8.002105442176871
2230,245,16,0,7.18484126984127
2231,226,35,0,6.319475172074729
2232,241,20,3,7.314436376210235
2233,238,23,47,7.79139822595705
2234,230,31,0,7.1928152173913045
2235,242,19,17,7.562411616161616
2236,229,32,0,6.6068304221251815
2237,232,29,0,6.341896551724138
2238,247,14,247,9.69560841205578
2239,235,26,14,7.510473995271868
2240,243,18,0,6.132323959762232
2241,239,22,239,10.501243607624362
2242,236,25,0,6.365344868173258
2243,228,33,0,6.728463693957115
2244,230,31,0,6.684526570048309
2245,243,18,243,9.3863808870599
2246,243,18,0,6.794415866483768
2247,240,21,240,10.508590277777778
2248,232,29,0,6.730294540229885
2249,246,15,246,10.276630532971996
2250,237,24,237,10.565856774496014
2251,239,22,1,7.085850767085077
2252,234,27,6,7.422883428300095
2253,239,22,116,7.985139470013947
2254,245,16,0,6.513891156462585
2255,231,30,0,6.589474506974508
2256,228,33,0,6.901845760233918
2257,240,21,0,6.786344907407408
2258,229,32,0,6.50914847161572
2259,232,29,0,6.917345545977012
2260,231,30,3,7.285915103415103
2261,243,18,0,6.873781435756745
2262,231,30,0,6.1275962000962005
2263,241,20,3,7.286386583679115
2264,236,25,22,7.600639124293785
2265,239,22,0,6.172838214783821
2266,232,29,19,7.604345067049809
2267,228,33,0,6.907296539961013
2268,225,36,0,6.293506172839507
2269,240,21,0,6.492943287037037
2270,229,32,54,7.808987142163998
2271,233,28,229,8.527089890319504
2272,227,34,0,6.614800538423887
2273,241,20,228,8.507790456431536
2274,242,19,0,7.406158172635446
2275,234,27,234,10.296231006647673
2276,236,25,0,6.980078860640301
2277,231,30,0,6.101316738816739
2278,243,18,243,10.700993369913123
2279,230,31,84,7.897586956521739
2280,231,30,231,10.884125781625782
2281,233,28,20,7.586788268955651
2282,236,25,0,6.109356167608286
2283,235,26,0,7.035802600472813
2284,230,31,0,6.4073997584541065
2285,229,32,0,7.117046336729743
2286,244,17,0,5.98655510018215
2287,242,19,232,8.49256427915519
2288,230,31,6,7.435967391304348
2289,230,31,0,6.972867149758454
2290,235,26,0,6.55087706855792
2291,242,19,88,7.896398071625344
2292,235,26,0,7.12839598108747
2293,243,18,1,7.025510973936901
2294,241,20,0,6.21111917934532
2295,240,21,33,7.679793981481481
2296,241,20,21,7.59134970032273
2297,241,20,241,10.29017173812817
2298,228,33,0,6.366089181286549
2299,235,26,235,9.990187943262411
2300,240,21,240,10.499565972222223
2301,242,19,0,6.572412764003674
2302,236,25,136,8.039399717514124
2303,236,25,0,6.17307438794727
2304,241,20,0,7.202849239280775
2305,228,33,0,5.9808260233918125
2306,234,27,154,8.106577635327636
2307,229,32,0,6.2953141678796705
2308,246,15,246,10.623160569105691
2309,241,20,216,8.38660327339788
2310,240,21,0,6.112486111111111
2311,244,17,224,8.397320127504553
2312,228,33,0,6.563907163742691
2313,245,16,66,7.803651927437642
2314,237,24,2,7.286747538677919
2315,235,26,235,9.097270685579197
2316,236,25,84,7.873355696798493
2317,229,32,59,7.791838913148957
2318,243,18,0,7.0970976223136715
2319,228,33,7,7.3961793372319695
2320,243,18,0,6.897724051211705
2321,229,32,0,6.7887954876273655
2322,227,34,0,6.514131179637788
2323,234,27,234,9.681411443494778
2324,241,20,0,6.491736975564776
2325,244,17,23,7.6132035519125685
2326,244,17,10,7.3854804189435335
2327,230,31,0,7.093524154589372
2328,228,33,7,7.419126461988305
2329,227,34,0,6.409076113558492
2330,226,35,0,6.112743362831859
2331,239,22,1,7.3095327754532775
2332,244,17,0,6.966947859744991
2333,238,23,0,7.21000233426704
2334,234,27,5,7.38565289648623
2335,238,23,145,8.066179971988795
2336,237,24,237,9.31344467885607
2337,228,33,60,7.799657651072125
2338,238,23,0,6.81141339869281
2339,237,24,237,9.386987810595404
2340,227,34,0,6.714817670093
2341,233,28,233,9.199428946113494
2342,241,20,0,5.996066159520517
2343,232,29,0,6.42009219348659
2344,226,35,0,6.023118239921337
2345,238,23,0,6.508975256769375
2346,236,25,0,6.996113465160076
2347,227,34,4,7.355165198237885
2348,228,33,0,6.600259502923977
2349,238,23,219,8.397721755368813
2350,242,19,242,8.8755463728191
2351,232,29,232,9.396084770114943
2352,235,26,0,6.289856973995271
2353,240,21,240,8.780275462962964
2354,231,30,0,6.612596200096201
2355,239,22,238,8.90795908879591
2356,242,19,85,7.881596648301194
2357,229,32,0,7.217484230955846
2358,248,13,248,10.913562948028675
2359,225,36,0,6.067014814814815
2360,244,17,2,7.268998178506376
2361,226,35,0,6.571264749262537
2362,232,29,0,6.109443247126437
2363,230,31,26,7.590426328502415
2364,236,25,6,7.4313206214689265
2365,239,22,93,7.932450023245003
2366,229,32,208,8.383343037360504
2367,232,29,0,6.011422413793104
2368,226,35,0,6.8945231071779745
2369,233,28,16,7.528335717691941
2370,230,31,0,6.192031400966183
2371,244,17,136,8.02385815118397
2372,235,26,0,6.660232860520095
2373,244,17,6,7.3266199908925325
2374,243,18,243,9.60052240512117
2375,234,27,0,5.999986942070275
2376,230,31,109,7.986035024154589
2377,229,32,229,9.199227316836488
2378,229,32,223,8.615238961669093
2379,240,21,0,7.076158564814815
2380,247,14,247,10.702550607287451
2381,242,19,240,8.66787419651056
2382,243,18,1,7.234342706904435
2383,230,31,0,6.4214987922705316
2384,245,16,245,10.471295918367348
2385,244,17,4,7.3178529143898
2386,243,18,95,7.927488568815729
2387,228,33,0,6.126019736842106
2388,229,32,0,6.755457302280447
2389,230,31,58,7.779442028985508
2390,235,26,71,7.804605200945627
2391,230,31,0,6.620019323671498
2392,236,25,36,7.673401600753296
2393,234,27,0,5.97903727445394
2394,239,22,227,8.466084379358438
2395,240,21,125,8.007373842592592
2396,239,22,0,6.281566713156671
2397,229,32,20,7.595829694323144
2398,233,28,13,7.581850262279447
2399,236,25,212,8.39245527306968
2400,243,18,1,7.190964791952446
2401,242,19,242,10.692972910927457
2402,228,33,0,6.363958333333334
2403,242,19,0,6.588329889807162
2404,242,19,8,7.418722451790634
2405,246,15,246,9.698152664859983
2406,235,26,60,7.830377068557919
2407,232,29,0,6.737826867816091
2408,241,20,0,6.414545873674505
2409,231,30,231,10.988097643097642
2410,243,18,31,7.6711191129401
2411,243,18,243,9.468951760402376
2412,242,19,0,5.988968089990817
2413,239,22,227,8.491249418874942
2414,229,32,147,8.12734473556526
2415,242,19,5,7.387090220385675
2416,234,27,116,8.002307692307692
2417,241,20,241,9.926055786076533
2418,229,32,12,7.4886062590975255
2419,238,23,1,7.173929738562091
2420,229,32,39,7.686730955846676
2421,239,22,116,7.9967980009298
2422,232,29,0,6.19178280651341
2423,243,18,56,7.78063557384545
2424,234,27,0,6.484710351377018
2425,244,17,0,7.116946721311476
2426,234,27,234,9.21426044634378
2427,242,19,228,8.4743629476584
2428,236,25,168,8.168764124293785
2429,228,33,146,8.106120857699805
2430,235,26,0,6.7184988179669025
2431,231,30,0,6.9887229437229434
2432,230,31,87,7.874943236714976
2433,239,22,0,6.298267085076708
2434,237,24,0,6.324778481012658
2435,235,26,0,6.430741134751773
2436,229,32,0,6.796874090247453
2437,243,18,37,7.681713534522176
2438,228,33,0,6.625135233918129
2439,235,26,0,6.893607565011821
2440,235,26,0,7.198543735224586
2441,229,32,33,7.69978044638525
2442,247,14,247,9.824216149347729
2443,242,19,0,6.013961202938475
2444,231,30,19,7.563393458393458
2445,230,31,6,7.413913043478261
2446,227,34,2,7.298294175232501
2447,227,34,38,7.683868086147822
2448,241,20,241,9.79296449976948
2449,247,14,247,10.406761133603238
2450,244,17,0,7.000198087431694
2451,240,21,0,6.011363425925926
2452,242,19,0,6.504944903581268
2453,244,17,244,10.174394353369763
2454,239,22,30,7.647353556485355
2455,231,30,93,7.936594516594516
2456,245,16,61,7.796080498866213
2457,228,33,0,6.204518762183236
2458,239,22,0,5.991230822873082
2459,243,18,0,6.712487425697302
2460,245,16,27,7.615965986394558
2461,243,18,0,6.324247828074989
2462,229,32,0,6.80957787481805
2463,239,22,239,8.806621338912134
2464,244,17,110,7.966133879781421
2465,238,23,238,9.900068860877685
2466,238,23,5,7.385372315592904
2467,241,20,33,7.704099815583218
2468,245,16,205,8.287419501133787
2469,231,30,72,7.855806878306878
2470,229,32,0,6.192894226103833
2471,233,28,0,6.334084406294707
2472,226,35,0,6.778561946902655
2473,232,29,0,5.983953544061302
2474,237,24,237,9.004004922644164
2475,232,29,206,8.375763888888889
2476,233,28,0,6.706082498807821
2477,229,32,16,7.595277777777778
2478,241,20,0,6.700411479944675
2479,230,31,0,6.29044806763285
2480,240,21,185,8.18945486111111
2481,234,27,148,8.10130935422602
2482,232,29,0,6.09770474137931
2483,228,33,36,7.7039595516569195
2484,233,28,16,7.524425369575583
2485,234,27,0,6.388770180436847
2486,244,17,244,8.890420081967212
2487,235,26,2,7.280066193853428
2488,233,28,0,6.703338102050548
2489,234,27,119,8.021012583095917
2490,235,26,235,9.994054373522458
2491,235,26,235,9.504157210401893
2492,232,29,232,9.287852011494254
2493,239,22,0,6.133804044630405
2494,241,20,235,8.582574919317658
2495,232,29,113,7.992180316091954
2496,235,26,7,7.389827423167849
2497,233,28,0,6.908993800667621
2498,239,22,0,6.691906090190609
2499,242,19,0,6.555122819100092
2500,238,23,0,6.6004096638655465
2501,243,18,0,6.702782350251486
2502,229,32,46,7.757895439107229
2503,231,30,84,7.888297258297259
2504,240,21,0,6.19627662037037
2505,231,30,0,6.196037758537758
2506,231,30,4,7.399991582491583
2507,228,33,59,7.812406189083821
2508,240,21,240,10.281769675925926
2509,234,27,1,7.114706790123456
